raceId,driverId,stop,lap,duration,duration_s
1065,832,1,26,24.283,0 days 00:00:24.283000
1065,822,1,26,24.308,0 days 00:00:24.308000
1065,839,1,26,30.333,0 days 00:00:30.333000
1065,847,1,26,24.156,0 days 00:00:24.156000
1065,9,1,26,24.501,0 days 00:00:24.501000
1065,20,2,26,25.927,0 days 00:00:25.927000
1065,853,2,28,24.806,0 days 00:00:24.806000
1065,853,3,39,30.917,0 days 00:00:30.917000
1066,840,1,12,30.241,0 days 00:00:30.241000
1066,847,1,13,30.665,0 days 00:00:30.665000
1066,849,1,13,30.056,0 days 00:00:30.056000
1066,852,1,13,30.112,0 days 00:00:30.112000
1066,832,1,14,30.715,0 days 00:00:30.715000
1066,853,1,14,30.127,0 days 00:00:30.127000
1066,839,1,15,29.901,0 days 00:00:29.901000
1066,8,1,15,30.102,0 days 00:00:30.102000
1066,854,1,20,29.996,0 days 00:00:29.996000
1066,817,1,22,33.617,0 days 00:00:33.617000
1066,1,1,26,29.878,0 days 00:00:29.878000
1066,830,1,26,29.578,0 days 00:00:29.578000
1066,20,1,26,29.242,0 days 00:00:29.242000
1066,846,1,28,29.824,0 days 00:00:29.824000
1066,822,1,28,29.936,0 days 00:00:29.936000
1066,842,1,33,29.354,0 days 00:00:29.354000
1066,844,1,35,31.849,0 days 00:00:31.849000
1066,815,1,36,36.026,0 days 00:00:36.026000
1066,4,1,36,30.157,0 days 00:00:30.157000
1066,841,1,36,30.081,0 days 00:00:30.081000
1066,847,2,47,32.081,0 days 00:00:32.081000
1066,822,2,47,29.569,0 days 00:00:29.569000
1066,8,2,47,30.131,0 days 00:00:30.131000
1066,853,2,46,33.931,0 days 00:00:33.931000
1066,852,2,47,30.98,0 days 00:00:30.980000
1066,830,2,48,31.017,0 days 00:00:31.017000
1066,832,2,48,30.677,0 days 00:00:30.677000
1066,817,2,48,31.016,0 days 00:00:31.016000
1066,840,2,48,43.124,0 days 00:00:43.124000
1066,1,2,49,30.045,0 days 00:00:30.045000
1066,852,3,49,30.972,0 days 00:00:30.972000
1066,4,2,50,30.702,0 days 00:00:30.702000
1066,815,2,50,32.313,0 days 00:00:32.313000
1066,20,2,50,32.128,0 days 00:00:32.128000
1066,842,2,50,31.915,0 days 00:00:31.915000
1066,839,2,50,33.264,0 days 00:00:33.264000
1066,841,2,50,33.961,0 days 00:00:33.961000
1066,846,2,51,32.67,0 days 00:00:32.670000
1066,844,2,51,32.648,0 days 00:00:32.648000
1067,817,1,21,23.028,0 days 00:00:23.028000
1067,4,1,30,29.116,0 days 00:00:29.116000
1067,846,1,34,23.239,0 days 00:00:23.239000
1067,849,1,34,24.104,0 days 00:00:24.104000
1067,852,1,35,23.329,0 days 00:00:23.329000
1067,847,1,35,23.551,0 days 00:00:23.551000
1067,830,1,36,22.442,0 days 00:00:22.442000
1067,832,1,36,28.353,0 days 00:00:28.353000
1067,853,1,35,23.829,0 days 00:00:23.829000
1067,20,1,36,23.5,0 days 00:00:23.500000
1067,822,1,37,22.962,0 days 00:00:22.962000
1067,815,1,37,22.463,0 days 00:00:22.463000
1067,8,1,37,23.164,0 days 00:00:23.164000
1067,20,2,37,23.514,0 days 00:00:23.514000
1067,842,1,39,29.31,0 days 00:00:29.310000
1067,840,1,39,35.509,0 days 00:00:35.509000
1067,854,1,39,23.892,0 days 00:00:23.892000
1067,841,1,40,23.15,0 days 00:00:23.150000
1067,844,1,47,23.646,0 days 00:00:23.646000
1067,1,1,50,22.684,0 days 00:00:22.684000
1069,853,1,1,30.673,0 days 00:00:30.673000
1069,839,1,3,40.8,0 days 00:00:40.800000
1069,849,1,5,32.61,0 days 00:00:32.610000
1069,4,1,7,23.576,0 days 00:00:23.576000
1069,841,1,8,23.993,0 days 00:00:23.993000
1069,852,1,9,23.802,0 days 00:00:23.802000
1069,847,1,9,23.572,0 days 00:00:23.572000
1069,830,1,10,23.727,0 days 00:00:23.727000
1069,846,1,10,24.385,0 days 00:00:24.385000
1069,842,1,10,23.745,0 days 00:00:23.745000
1069,817,1,11,24.176,0 days 00:00:24.176000
1069,832,1,11,23.414,0 days 00:00:23.414000
1069,854,1,11,24.293,0 days 00:00:24.293000
1069,815,1,12,25.018,0 days 00:00:25.018000
1069,844,1,12,24.011,0 days 00:00:24.011000
1069,8,1,12,24.191,0 days 00:00:24.191000
1069,1,1,13,24.481,0 days 00:00:24.481000
1069,822,1,15,24.444,0 days 00:00:24.444000
1069,20,1,17,24.977,0 days 00:00:24.977000
1069,840,1,18,23.827,0 days 00:00:23.827000
1069,853,2,24,24.611,0 days 00:00:24.611000
1069,849,2,25,23.653,0 days 00:00:23.653000
1069,839,2,25,23.919,0 days 00:00:23.919000
1069,841,2,26,23.502,0 days 00:00:23.502000
1069,4,2,28,23.844,0 days 00:00:23.844000
1069,830,2,29,24.052,0 days 00:00:24.052000
1069,832,2,29,26.866,0 days 00:00:26.866000
1069,815,2,30,23.604,0 days 00:00:23.604000
1069,817,2,30,24.036,0 days 00:00:24.036000
1069,846,2,30,25.548,0 days 00:00:25.548000
1069,8,2,31,24.09,0 days 00:00:24.090000
1069,847,2,31,24.98,0 days 00:00:24.980000
1069,844,2,32,23.805,0 days 00:00:23.805000
1069,852,2,32,23.529,0 days 00:00:23.529000
1069,822,2,34,23.619,0 days 00:00:23.619000
1069,840,2,34,23.455,0 days 00:00:23.455000
1069,854,2,34,24.247,0 days 00:00:24.247000
1069,1,2,37,23.676,0 days 00:00:23.676000
1069,20,2,38,23.849,0 days 00:00:23.849000
1069,853,3,37,24.169,0 days 00:00:24.169000
1069,4,3,39,23.314,0 days 00:00:23.314000
1070,817,1,1,38.128,0 days 00:00:38.128000
1070,822,1,1,22.463,0 days 00:00:22.463000
1070,849,1,11,23.681,0 days 00:00:23.681000
1070,840,1,12,23.586,0 days 00:00:23.586000
1070,853,1,13,25.094,0 days 00:00:25.094000
1070,839,1,14,23.1,0 days 00:00:23.100000
1070,847,1,15,21.984,0 days 00:00:21.984000
1070,841,1,16,22.205,0 days 00:00:22.205000
1070,1,1,29,22.373,0 days 00:00:22.373000
1070,844,1,30,22.085,0 days 00:00:22.085000
1070,842,1,31,22.549,0 days 00:00:22.549000
1070,8,1,32,22.424,0 days 00:00:22.424000
1070,830,1,33,21.908,0 days 00:00:21.908000
1070,20,1,33,22.277,0 days 00:00:22.277000
1070,840,2,34,26.056,0 days 00:00:26.056000
1070,817,2,38,22.813,0 days 00:00:22.813000
1070,4,1,39,23.985,0 days 00:00:23.985000
1070,815,1,40,22.114,0 days 00:00:22.114000
1070,822,2,40,31.664,0 days 00:00:31.664000
1070,832,1,42,22.031,0 days 00:00:22.031000
1070,846,1,44,22.534,0 days 00:00:22.534000
1070,849,2,49,22.739,0 days 00:00:22.739000
1070,853,2,58,23.637,0 days 00:00:23.637000
1070,822,3,63,22.68,0 days 00:00:22.680000
1070,822,4,67,26.443,0 days 00:00:26.443000
1071,846,1,1,27.313,0 days 00:00:27.313000
1071,852,1,4,31.939,0 days 00:00:31.939000
1071,847,1,6,22.978,0 days 00:00:22.978000
1071,852,2,6,17.758,0 days 00:00:17.758000
1071,846,2,6,17.719,0 days 00:00:17.719000
1071,830,1,7,17.916,0 days 00:00:17.916000
1071,815,1,7,18.308,0 days 00:00:18.308000
1071,1,1,7,17.91,0 days 00:00:17.910000
1071,822,1,7,17.899,0 days 00:00:17.899000
1071,844,1,7,17.943,0 days 00:00:17.943000
1071,832,1,7,18.46,0 days 00:00:18.460000
1071,20,1,7,18.107,0 days 00:00:18.107000
1071,842,1,7,19.439,0 days 00:00:19.439000
1071,839,1,7,19.285,0 days 00:00:19.285000
1071,817,1,7,19.732,0 days 00:00:19.732000
1071,4,1,7,17.751,0 days 00:00:17.751000
1071,840,1,7,17.948,0 days 00:00:17.948000
1071,841,1,7,17.713,0 days 00:00:17.713000
1071,853,1,7,17.995,0 days 00:00:17.995000
1071,854,1,7,17.861,0 days 00:00:17.861000
1071,849,1,7,18.153,0 days 00:00:18.153000
1071,8,1,7,18.327,0 days 00:00:18.327000
1071,847,2,7,20.844,0 days 00:00:20.844000
1071,852,3,7,17.711,0 days 00:00:17.711000
1071,846,3,7,17.673,0 days 00:00:17.673000
1071,830,2,8,17.807,0 days 00:00:17.807000
1071,815,2,8,18.136,0 days 00:00:18.136000
1071,1,2,8,18.66,0 days 00:00:18.660000
1071,822,2,8,17.837,0 days 00:00:17.837000
1071,844,2,8,17.771,0 days 00:00:17.771000
1071,832,2,8,18.373,0 days 00:00:18.373000
1071,20,2,8,17.896,0 days 00:00:17.896000
1071,842,2,8,18.608,0 days 00:00:18.608000
1071,839,2,8,17.818,0 days 00:00:17.818000
1071,817,2,8,18.347,0 days 00:00:18.347000
1071,4,2,8,17.705,0 days 00:00:17.705000
1071,840,2,8,17.935,0 days 00:00:17.935000
1071,841,2,8,17.929,0 days 00:00:17.929000
1071,853,2,8,18.467,0 days 00:00:18.467000
1071,854,2,8,18.588,0 days 00:00:18.588000
1071,849,2,8,18.784,0 days 00:00:18.784000
1071,8,2,8,18.763,0 days 00:00:18.763000
1071,847,3,8,18.179,0 days 00:00:18.179000
1071,852,4,8,18.499,0 days 00:00:18.499000
1071,846,4,8,19.176,0 days 00:00:19.176000
1071,854,3,11,41.173,0 days 00:00:41.173000
1071,849,3,13,22.936,0 days 00:00:22.936000
1071,840,3,22,24.997,0 days 00:00:24.997000
1071,842,3,25,23.116,0 days 00:00:23.116000
1071,1,3,26,22.69,0 days 00:00:22.690000
1071,832,3,26,23.321,0 days 00:00:23.321000
1071,830,3,27,22.722,0 days 00:00:22.722000
1071,844,3,27,22.667,0 days 00:00:22.667000
1071,815,3,28,23.165,0 days 00:00:23.165000
1071,20,3,28,24.464,0 days 00:00:24.464000
1071,8,3,28,23.541,0 days 00:00:23.541000
1071,841,3,29,23.618,0 days 00:00:23.618000
1071,822,3,30,23.263,0 days 00:00:23.263000
1071,854,4,29,25.597,0 days 00:00:25.597000
1071,817,3,30,22.839,0 days 00:00:22.839000
1071,839,3,30,23.504,0 days 00:00:23.504000
1071,4,3,34,24.375,0 days 00:00:24.375000
1071,853,3,34,23.546,0 days 00:00:23.546000
1071,846,5,37,24.211,0 days 00:00:24.211000
1071,852,5,39,35.416,0 days 00:00:35.416000
1071,849,4,39,22.958,0 days 00:00:22.958000
1071,830,4,40,22.766,0 days 00:00:22.766000
1071,822,4,41,22.856,0 days 00:00:22.856000
1071,847,4,41,23.132,0 days 00:00:23.132000
1071,815,4,42,22.656,0 days 00:00:22.656000
1071,841,4,42,22.83,0 days 00:00:22.830000
1071,1,4,43,22.664,0 days 00:00:22.664000
1071,842,4,51,23.039,0 days 00:00:23.039000
1071,844,4,52,23.064,0 days 00:00:23.064000
1071,8,4,52,22.666,0 days 00:00:22.666000
1071,832,4,53,22.745,0 days 00:00:22.745000
1071,20,4,55,22.978,0 days 00:00:22.978000
1071,854,5,61,24.627,0 days 00:00:24.627000
1071,815,5,69,22.916,0 days 00:00:22.916000
1051,852,1,9,25.659,0 days 00:00:25.659000
1051,8,1,10,26.174,0 days 00:00:26.174000
1051,842,1,13,25.63,0 days 00:00:25.630000
1051,841,1,15,25.987,0 days 00:00:25.987000
1051,830,1,17,25.3,0 days 00:00:25.300000
1051,847,1,17,26.121,0 days 00:00:26.121000
1051,1,1,18,25.235,0 days 00:00:25.235000
1051,849,1,18,25.811,0 days 00:00:25.811000
1051,815,1,19,25.419,0 days 00:00:25.419000
1051,854,1,22,25.881,0 days 00:00:25.881000
1051,4,1,23,25.991,0 days 00:00:25.991000
1051,840,1,23,26.157,0 days 00:00:26.157000
1051,839,1,24,25.517,0 days 00:00:25.517000
1051,846,1,25,25.319,0 days 00:00:25.319000
1051,817,1,26,25.562,0 days 00:00:25.562000
1051,20,1,26,25.726,0 days 00:00:25.726000
1051,832,1,27,25.639,0 days 00:00:25.639000
1051,844,1,27,25.799,0 days 00:00:25.799000
1051,8,2,30,25.633,0 days 00:00:25.633000
1051,853,1,31,26.515,0 days 00:00:26.515000
1051,841,2,32,25.347,0 days 00:00:25.347000
1051,822,1,33,36.341,0 days 00:00:36.341000
1051,852,2,34,26.674,0 days 00:00:26.674000
1051,842,2,35,26.109,0 days 00:00:26.109000
1051,830,2,41,25.175,0 days 00:00:25.175000
1051,815,2,41,25.42,0 days 00:00:25.420000
1051,1,2,42,25.381,0 days 00:00:25.381000
1051,846,2,49,26.552,0 days 00:00:26.552000
1051,847,2,49,35.006,0 days 00:00:35.006000
1051,830,3,55,25.465,0 days 00:00:25.465000
1072,840,1,9,27.165,0 days 00:00:27.165000
1072,847,1,9,20.519,0 days 00:00:20.519000
1072,1,1,10,20.58,0 days 00:00:20.580000
1072,822,1,10,21.668,0 days 00:00:21.668000
1072,844,1,10,20.531,0 days 00:00:20.531000
1072,815,1,10,20.71,0 days 00:00:20.710000
1072,846,1,10,20.973,0 days 00:00:20.973000
1072,4,1,10,20.405,0 days 00:00:20.405000
1072,849,1,10,24.22,0 days 00:00:24.220000
1072,830,1,13,,
1072,1,2,13,,
1072,822,2,13,,
1072,839,1,13,,
1072,817,1,13,,
1072,844,2,13,,
1072,842,1,13,,
1072,815,2,13,,
1072,832,1,13,,
1072,841,1,13,,
1072,852,1,13,,
1072,8,1,13,,
1072,20,1,13,,
1072,846,2,13,,
1072,4,2,13,,
1072,853,1,13,,
1072,847,2,13,,
1072,840,2,13,,
1072,849,2,13,,
1072,830,2,15,,
1072,839,2,15,,
1072,1,3,15,,
1072,817,2,15,,
1072,822,3,15,,
1072,842,2,15,,
1072,844,3,15,,
1072,841,2,15,,
1072,832,2,15,,
1072,20,2,15,,
1072,8,2,15,,
1072,852,2,15,,
1072,4,3,15,,
1072,840,3,15,,
1072,849,3,15,,
1072,846,3,15,,
1072,852,3,23,27.874,0 days 00:00:27.874000
1072,8,3,26,34.489,0 days 00:00:34.489000
1072,4,4,44,21.097,0 days 00:00:21.097000
1073,854,1,10,22.124,0 days 00:00:22.124000
1073,830,1,13,21.152,0 days 00:00:21.152000
1073,1,1,14,21.595,0 days 00:00:21.595000
1073,844,1,15,22.461,0 days 00:00:22.461000
1073,839,1,15,21.677,0 days 00:00:21.677000
1073,846,1,17,21.38,0 days 00:00:21.380000
1073,841,1,17,22.283,0 days 00:00:22.283000
1073,817,1,18,21.449,0 days 00:00:21.449000
1073,832,1,19,22.213,0 days 00:00:22.213000
1073,815,1,21,21.471,0 days 00:00:21.471000
1073,840,1,21,22.288,0 days 00:00:22.288000
1073,8,1,21,22.338,0 days 00:00:22.338000
1073,852,1,23,22.455,0 days 00:00:22.455000
1073,20,1,23,21.221,0 days 00:00:21.221000
1073,849,1,28,21.241,0 days 00:00:21.241000
1073,822,1,30,21.669,0 days 00:00:21.669000
1073,844,2,35,21.173,0 days 00:00:21.173000
1073,830,2,36,21.871,0 days 00:00:21.871000
1073,815,2,36,21.413,0 days 00:00:21.413000
1073,4,1,36,21.304,0 days 00:00:21.304000
1073,842,1,36,22.133,0 days 00:00:22.133000
1073,846,2,48,22.173,0 days 00:00:22.173000
1073,830,3,53,21.453,0 days 00:00:21.453000
1073,817,2,52,22.056,0 days 00:00:22.056000
1073,840,2,52,22.661,0 days 00:00:22.661000
1073,815,3,53,21.385,0 days 00:00:21.385000
1073,854,2,52,22.07,0 days 00:00:22.070000
1073,852,2,53,21.909,0 days 00:00:21.909000
1073,842,2,54,21.92,0 days 00:00:21.920000
1020,1,3,29,,
1074,1,1,11,25.201,0 days 00:00:25.201000
1074,4,1,11,25.365,0 days 00:00:25.365000
1074,854,1,12,25.214,0 days 00:00:25.214000
1074,848,1,13,24.874,0 days 00:00:24.874000
1074,830,1,14,24.897,0 days 00:00:24.897000
1074,832,1,14,24.666,0 days 00:00:24.666000
1074,825,1,14,25.478,0 days 00:00:25.478000
1074,842,1,14,24.575,0 days 00:00:24.575000
1074,839,1,14,30.484,0 days 00:00:30.484000
1074,822,1,14,25.893,0 days 00:00:25.893000
1074,849,1,14,24.457,0 days 00:00:24.457000
1074,844,1,15,25.012,0 days 00:00:25.012000
1074,815,1,15,25.046,0 days 00:00:25.046000
1074,847,1,15,25.888,0 days 00:00:25.888000
1074,852,1,15,26.095,0 days 00:00:26.095000
1074,855,1,15,25.428,0 days 00:00:25.428000
1074,817,1,17,24.915,0 days 00:00:24.915000
1074,840,1,18,25.739,0 days 00:00:25.739000
1074,807,1,19,27.365,0 days 00:00:27.365000
1074,846,1,24,24.568,0 days 00:00:24.568000
1074,4,2,25,24.909,0 days 00:00:24.909000
1074,1,2,27,25.796,0 days 00:00:25.796000
1074,852,2,29,24.35,0 days 00:00:24.350000
1074,830,2,30,24.937,0 days 00:00:24.937000
1074,839,2,30,25.393,0 days 00:00:25.393000
1074,844,2,31,24.527,0 days 00:00:24.527000
1074,842,2,32,25.875,0 days 00:00:25.875000
1074,849,2,32,24.778,0 days 00:00:24.778000
1074,832,2,33,24.438,0 days 00:00:24.438000
1074,815,2,33,24.173,0 days 00:00:24.173000
1074,847,2,33,25.334,0 days 00:00:25.334000
1074,817,2,33,24.885,0 days 00:00:24.885000
1074,825,2,34,25.876,0 days 00:00:25.876000
1074,854,2,35,25.586,0 days 00:00:25.586000
1074,848,2,35,25.57,0 days 00:00:25.570000
1074,822,2,36,25.156,0 days 00:00:25.156000
1074,855,2,37,25.291,0 days 00:00:25.291000
1074,807,2,37,26.712,0 days 00:00:26.712000
1074,840,2,38,26.957,0 days 00:00:26.957000
1074,846,2,41,27.367,0 days 00:00:27.367000
1074,4,3,42,24.508,0 days 00:00:24.508000
1074,830,3,43,24.402,0 days 00:00:24.402000
1074,815,3,43,24.947,0 days 00:00:24.947000
1074,839,3,43,24.233,0 days 00:00:24.233000
1074,832,3,44,24.287,0 days 00:00:24.287000
1074,1,3,44,25.579,0 days 00:00:25.579000
1074,852,3,44,24.188,0 days 00:00:24.188000
1074,817,3,44,25.139,0 days 00:00:25.139000
1074,847,3,45,25.574,0 days 00:00:25.574000
1074,807,3,44,25.748,0 days 00:00:25.748000
1074,822,3,45,25.188,0 days 00:00:25.188000
1074,855,3,45,28.647,0 days 00:00:28.647000
1074,844,3,46,24.613,0 days 00:00:24.613000
1074,840,3,45,25.039,0 days 00:00:25.039000
1074,846,3,45,24.975,0 days 00:00:24.975000
1074,849,3,45,24.658,0 days 00:00:24.658000
1074,825,3,46,26.051,0 days 00:00:26.051000
1074,848,3,46,25.055,0 days 00:00:25.055000
1075,817,1,8,20.65,0 days 00:00:20.650000
1075,840,1,13,22.339,0 days 00:00:22.339000
1075,848,1,13,20.683,0 days 00:00:20.683000
1075,815,1,15,20.481,0 days 00:00:20.481000
1075,842,1,15,22.82,0 days 00:00:22.820000
1075,844,1,16,21.038,0 days 00:00:21.038000
1075,830,1,16,20.731,0 days 00:00:20.731000
1075,832,1,16,21.521,0 days 00:00:21.521000
1075,847,1,16,21.415,0 days 00:00:21.415000
1075,4,1,16,21.543,0 days 00:00:21.543000
1075,822,1,16,22.561,0 days 00:00:22.561000
1075,839,1,16,21.141,0 days 00:00:21.141000
1075,846,1,16,20.383,0 days 00:00:20.383000
1075,855,1,16,33.734,0 days 00:00:33.734000
1075,855,2,27,15.103,0 days 00:00:15.103000
1075,822,2,35,22.71,0 days 00:00:22.710000
1075,825,1,37,22.374,0 days 00:00:22.374000
1075,807,1,37,21.425,0 days 00:00:21.425000
1075,1,1,40,21.788,0 days 00:00:21.788000
1076,840,1,3,18.242,0 days 00:00:18.242000
1076,840,2,4,18.56,0 days 00:00:18.560000
1076,849,1,13,18.552,0 days 00:00:18.552000
1076,854,1,14,19.039,0 days 00:00:19.039000
1076,839,1,17,19.128,0 days 00:00:19.128000
1076,830,1,18,18.281,0 days 00:00:18.281000
1076,852,1,18,18.443,0 days 00:00:18.443000
1076,815,1,20,17.434,0 days 00:00:17.434000
1076,846,1,20,17.556,0 days 00:00:17.556000
1076,817,1,21,18.15,0 days 00:00:18.150000
1076,842,1,21,18.926,0 days 00:00:18.926000
1076,855,1,21,18.38,0 days 00:00:18.380000
1076,844,1,22,17.973,0 days 00:00:17.973000
1076,1,1,22,17.877,0 days 00:00:17.877000
1076,822,1,22,18.413,0 days 00:00:18.413000
1076,847,1,23,18.479,0 days 00:00:18.479000
1076,840,3,23,20.402,0 days 00:00:20.402000
1076,849,2,23,17.936,0 days 00:00:17.936000
1076,4,1,39,18.796,0 days 00:00:18.796000
1076,825,1,39,19.111,0 days 00:00:19.111000
1076,4,2,53,18.394,0 days 00:00:18.394000
1076,848,1,57,19.845,0 days 00:00:19.845000
1077,817,1,2,32.362,0 days 00:00:32.362000
1077,817,2,16,30.422,0 days 00:00:30.422000
1077,20,1,17,30.484,0 days 00:00:30.484000
1077,842,1,17,30.405,0 days 00:00:30.405000
1077,848,1,17,30.793,0 days 00:00:30.793000
1077,815,1,18,30.366,0 days 00:00:30.366000
1077,847,1,18,31.079,0 days 00:00:31.079000
1077,822,1,18,40.957,0 days 00:00:40.957000
1077,825,1,18,33.765,0 days 00:00:33.765000
1077,852,1,18,30.372,0 days 00:00:30.372000
1077,840,1,18,32.667,0 days 00:00:32.667000
1077,1,1,18,32.74,0 days 00:00:32.740000
1077,839,1,18,31.409,0 days 00:00:31.409000
1077,849,1,18,31.125,0 days 00:00:31.125000
1077,855,1,18,32.203,0 days 00:00:32.203000
1077,854,1,18,31.32,0 days 00:00:31.320000
1077,830,1,19,30.001,0 days 00:00:30.001000
1077,844,1,19,31.794,0 days 00:00:31.794000
1077,846,1,19,30.07,0 days 00:00:30.070000
1077,817,3,30,30.155,0 days 00:00:30.155000
1077,844,2,49,30.042,0 days 00:00:30.042000
1077,815,2,50,29.627,0 days 00:00:29.627000
1077,830,2,51,29.942,0 days 00:00:29.942000
1077,854,2,52,30.984,0 days 00:00:30.984000
1077,844,3,53,36.56,0 days 00:00:36.560000
1078,852,1,11,18.87,0 days 00:00:18.870000
1078,825,1,12,19.76,0 days 00:00:19.760000
1078,854,1,14,20.413,0 days 00:00:20.413000
1078,4,1,15,21.638,0 days 00:00:21.638000
1078,842,1,16,19.543,0 days 00:00:19.543000
1078,848,1,16,20.059,0 days 00:00:20.059000
1078,846,1,18,19.986,0 days 00:00:19.986000
1078,1,1,22,18.82,0 days 00:00:18.820000
1078,844,1,24,19.697,0 days 00:00:19.697000
1078,830,1,26,18.798,0 days 00:00:18.798000
1078,822,1,26,19.614,0 days 00:00:19.614000
1078,832,1,27,22.063,0 days 00:00:22.063000
1078,815,1,27,18.519,0 days 00:00:18.519000
1078,817,1,30,19.484,0 days 00:00:19.484000
1078,849,1,34,19.185,0 days 00:00:19.185000
1078,847,1,40,19.035,0 days 00:00:19.035000
1078,840,1,40,19.074,0 days 00:00:19.074000
1078,842,2,40,19.007,0 days 00:00:19.007000
1078,815,2,41,18.433,0 days 00:00:18.433000
1078,839,1,41,19.019,0 days 00:00:19.019000
1078,20,1,41,19.861,0 days 00:00:19.861000
1078,817,2,41,19.28,0 days 00:00:19.280000
1078,852,2,41,19.618,0 days 00:00:19.618000
1078,825,2,42,20.673,0 days 00:00:20.673000
1078,854,2,54,32.381,0 days 00:00:32.381000
1079,1,1,1,31.054,0 days 00:00:31.054000
1079,825,1,1,29.632,0 days 00:00:29.632000
1079,832,1,10,22.341,0 days 00:00:22.341000
1079,4,1,10,22.375,0 days 00:00:22.375000
1079,842,1,10,22.008,0 days 00:00:22.008000
1079,855,1,10,23.109,0 days 00:00:23.109000
1079,852,1,11,23.083,0 days 00:00:23.083000
1079,817,1,11,22.124,0 days 00:00:22.124000
1079,848,1,11,23.419,0 days 00:00:23.419000
1079,846,1,12,21.916,0 days 00:00:21.916000
1079,854,1,12,23.582,0 days 00:00:23.582000
1079,849,1,12,23.189,0 days 00:00:23.189000
1079,847,1,13,22.154,0 days 00:00:22.154000
1079,830,1,13,22.173,0 days 00:00:22.173000
1079,839,1,13,22.137,0 days 00:00:22.137000
1079,822,1,14,22.987,0 days 00:00:22.987000
1079,840,1,14,22.833,0 days 00:00:22.833000
1079,815,1,17,22.032,0 days 00:00:22.032000
1079,844,1,21,21.794,0 days 00:00:21.794000
1079,20,1,21,22.536,0 days 00:00:22.536000
1079,1,2,22,22.105,0 days 00:00:22.105000
1079,848,2,25,22.657,0 days 00:00:22.657000
1079,849,2,26,22.311,0 days 00:00:22.311000
1079,840,2,27,23.394,0 days 00:00:23.394000
1079,830,2,28,21.966,0 days 00:00:21.966000
1079,842,2,29,27.947,0 days 00:00:27.947000
1079,825,2,29,23.878,0 days 00:00:23.878000
1079,854,2,30,23.127,0 days 00:00:23.127000
1079,832,2,31,21.867,0 days 00:00:21.867000
1079,4,2,31,21.914,0 days 00:00:21.914000
1079,817,2,31,22.399,0 days 00:00:22.399000
1079,852,2,32,22.802,0 days 00:00:22.802000
1079,846,2,33,23.341,0 days 00:00:23.341000
1079,822,2,34,22.541,0 days 00:00:22.541000
1079,839,2,35,22.953,0 days 00:00:22.953000
1079,847,2,36,22.039,0 days 00:00:22.039000
1079,815,2,37,21.619,0 days 00:00:21.619000
1079,20,2,42,22.456,0 days 00:00:22.456000
1079,830,3,44,21.941,0 days 00:00:21.941000
1079,832,3,45,22.302,0 days 00:00:22.302000
1079,848,3,45,23.328,0 days 00:00:23.328000
1079,842,3,46,21.838,0 days 00:00:21.838000
1079,840,3,46,23.812,0 days 00:00:23.812000
1079,1,3,48,22.241,0 days 00:00:22.241000
1079,817,3,48,22.154,0 days 00:00:22.154000
1079,847,3,51,22.815,0 days 00:00:22.815000
1079,849,3,50,22.761,0 days 00:00:22.761000
1079,846,3,51,22.165,0 days 00:00:22.165000
1079,839,3,52,22.033,0 days 00:00:22.033000
1079,852,3,52,22.316,0 days 00:00:22.316000
1079,815,3,53,21.694,0 days 00:00:21.694000
1079,4,3,53,25.407,0 days 00:00:25.407000
1079,848,4,54,23.404,0 days 00:00:23.404000
1080,840,1,1,26.731,0 days 00:00:26.731000
1080,849,1,1,36.773,0 days 00:00:36.773000
1080,842,1,2,35.486,0 days 00:00:35.486000
1080,840,2,2,32.75,0 days 00:00:32.750000
1080,849,2,2,36.351,0 days 00:00:36.351000
1080,854,1,4,27.637,0 days 00:00:27.637000
1080,20,1,6,24.965,0 days 00:00:24.965000
1080,852,1,6,25.068,0 days 00:00:25.068000
1080,1,1,15,24.796,0 days 00:00:24.796000
1080,815,1,16,24.409,0 days 00:00:24.409000
1080,846,1,17,24.872,0 days 00:00:24.872000
1080,854,2,17,36.854,0 days 00:00:36.854000
1080,844,1,18,25.71,0 days 00:00:25.710000
1080,830,1,18,27.009,0 days 00:00:27.009000
1080,848,1,18,27.231,0 days 00:00:27.231000
1080,817,1,19,26.056,0 days 00:00:26.056000
1080,855,1,19,25.594,0 days 00:00:25.594000
1080,849,3,19,26.91,0 days 00:00:26.910000
1080,822,1,20,25.865,0 days 00:00:25.865000
1080,832,1,21,24.666,0 days 00:00:24.666000
1080,844,2,21,28.034,0 days 00:00:28.034000
1080,847,1,21,25.352,0 days 00:00:25.352000
1080,4,1,21,24.526,0 days 00:00:24.526000
1080,839,1,21,24.875,0 days 00:00:24.875000
1080,852,2,21,26.021,0 days 00:00:26.021000
1080,815,2,22,24.536,0 days 00:00:24.536000
1080,830,2,22,26.93,0 days 00:00:26.930000
1080,846,2,22,24.76,0 days 00:00:24.760000
1080,1,2,22,24.507,0 days 00:00:24.507000
1080,842,2,22,28.77,0 days 00:00:28.770000
1080,848,2,22,31.518,0 days 00:00:31.518000
1080,20,2,23,25.133,0 days 00:00:25.133000
1080,840,3,24,25.65,0 days 00:00:25.650000
1080,815,3,30,,
1080,832,2,30,,
1080,830,3,30,,
1080,840,4,29,,
1080,844,3,30,,
1080,852,3,29,,
1080,855,2,29,,
1080,847,2,30,,
1080,846,3,30,,
1080,849,4,29,,
